Year_mon,0309,3106
Jan 2012,NA,366
Feb 2012,NA,542
Mar 2012,NA,392
Apr 2012,NA,368
May 2012,NA,225
Jun 2012,NA,148
Jul 2012,NA,219
Aug 2012,NA,441
Sep 2012,NA,286
Oct 2012,NA,257
Nov 2012,NA,354
Dec 2012,NA,504
Jan 2013,NA,630
Feb 2013,NA,461
Mar 2013,NA,316
Apr 2013,NA,260
May 2013,NA,183
Jun 2013,NA,205.5
Jul 2013,NA,NA
Aug 2013,NA,405
Sep 2013,NA,350
Oct 2013,NA,350
Nov 2013,NA,397
Dec 2013,NA,204
Jan 2014,NA,404
Feb 2014,NA,524
Mar 2014,NA,558
Apr 2014,NA,283
May 2014,NA,222
Jun 2014,NA,282
Jul 2014,NA,294
Aug 2014,NA,230
Sep 2014,NA,319
Oct 2014,NA,240
Nov 2014,NA,332
Dec 2014,NA,475
Jan 2015,NA,401
Feb 2015,NA,391
Mar 2015,NA,560
Apr 2015,NA,444
May 2015,NA,417
Jun 2015,NA,465
Jul 2015,NA,133
Aug 2015,NA,264
Sep 2015,NA,268
Oct 2015,NA,363
Nov 2015,NA,438
Dec 2015,NA,569
Jan 2016,NA,814
Feb 2016,NA,506
Mar 2016,NA,502
Apr 2016,NA,257
May 2016,NA,310
Jun 2016,NA,426
Jul 2016,NA,343
Aug 2016,NA,247
Sep 2016,NA,255
Oct 2016,NA,253
Nov 2016,NA,427
Dec 2016,NA,554
Jan 2017,NA,573
Feb 2017,NA,627.5
Mar 2017,NA,364
Apr 2017,NA,379
May 2017,NA,199
Jun 2017,NA,321
Jul 2017,NA,375
Aug 2017,NA,306
Sep 2017,NA,307
Oct 2017,NA,317
Nov 2017,NA,382
Dec 2017,NA,552
Jan 2018,NA,465
Feb 2018,NA,429
Mar 2018,NA,473
Apr 2018,NA,197
May 2018,NA,156
Jun 2018,NA,266
Jul 2018,NA,300
Aug 2018,NA,150
Sep 2018,NA,249.5
Oct 2018,NA,234
Nov 2018,NA,169
Dec 2018,NA,474
Jan 2019,NA,408
Feb 2019,NA,623
Mar 2019,NA,569
Apr 2019,NA,300
May 2019,NA,226
Jun 2019,NA,246
Jul 2019,NA,292
Aug 2019,NA,216
Sep 2019,NA,263
Oct 2019,NA,336
Nov 2019,NA,324
Dec 2019,NA,461.5
Jan 2020,NA,566
Feb 2020,NA,263
Mar 2020,NA,470
May 2020,NA,NA
Jun 2020,NA,171
Jul 2020,NA,286
Aug 2020,NA,229
Sep 2020,NA,283
Oct 2020,NA,276
Nov 2020,NA,269
Dec 2020,NA,417
Jan 2021,NA,399
Feb 2021,NA,387
Mar 2021,NA,408
Apr 2021,NA,266
May 2021,NA,148
Jun 2021,NA,144
Jul 2021,NA,290
Aug 2021,NA,185
Sep 2021,NA,234
Oct 2021,NA,382
Nov 2021,NA,420
Dec 2021,NA,433
Jan 2022,NA,500
Feb 2022,NA,345
Mar 2022,NA,405
Apr 2022,NA,281
May 2022,NA,164
Jun 2022,NA,152
Jul 2022,NA,342
Aug 2022,NA,321
Sep 2022,NA,248
Oct 2022,NA,194
Nov 2022,NA,257
Dec 2022,NA,483
Jan 2023,NA,429
Feb 2023,NA,373
Mar 2023,NA,536
Apr 2023,NA,435.5
May 2023,NA,161
Jun 2023,NA,340
Jul 2023,NA,289
Aug 2023,NA,228
Sep 2023,NA,263
Oct 2023,NA,688
Nov 2023,NA,556
Dec 2023,NA,456
Jan 2024,NA,498
Feb 2024,NA,386
Mar 2024,NA,420
Apr 2024,NA,180
May 2024,NA,213
Jun 2024,NA,170
Jul 2024,NA,284
