Locator,Year,Month,Parameter,Value,Units,AveQ (cfs)
0311,1977,Jun,Nitrite + Nitrate Nitrogen,217.4087,ug/L,
0311,1977,Jun,Temperature,15.3,deg C,
0311,1977,Jun,Total Phosphorus,39.03982510695857,ug/L,
0311,1977,Jun,Total Suspended Solids,4.25,mg/L,
0311,1977,Jun,Turbidity,1.7,NTU,
0311,1977,Jun,"pH, Field",7.35,pH,
0311,1977,Jul,Ammonia Nitrogen,36,ug/L,
0311,1977,Jul,Conductivity,152,umhos/cm,
0311,1977,Jul,Dissolved Oxygen,8.100000000000001,mg/L,
0311,1977,Jul,Fecal Coliform,48,CFU/100ml,
0311,1977,Jul,Nitrite + Nitrate Nitrogen,362.15165,ug/L,
0311,1977,Jul,Temperature,15.2,deg C,
0311,1977,Jul,Total Phosphorus,63.69524955262223,ug/L,
0311,1977,Jul,Total Suspended Solids,4.35,mg/L,
0311,1977,Jul,Turbidity,2.15,NTU,
0311,1977,Jul,"pH, Field",7,pH,
0311,1977,Aug,Ammonia Nitrogen,29.5,ug/L,
0311,1977,Aug,Conductivity,151,umhos/cm,
0311,1977,Aug,Dissolved Oxygen,7.4,mg/L,
0311,1977,Aug,Fecal Coliform,89,CFU/100ml,
0311,1977,Aug,Nitrite + Nitrate Nitrogen,250.54850000000002,ug/L,
0311,1977,Aug,Temperature,19.55,deg C,
0311,1977,Aug,Total Phosphorus,68.05757778209926,ug/L,
0311,1977,Aug,Total Suspended Solids,4.1,mg/L,
0311,1977,Aug,Turbidity,2.25,NTU,
0311,1977,Aug,"pH, Field",6.75,pH,
0311,1977,Sep,Ammonia Nitrogen,9,ug/L,
0311,1977,Sep,Conductivity,100.5,umhos/cm,
0311,1977,Sep,Dissolved Oxygen,9.2,mg/L,
0311,1977,Sep,Fecal Coliform,61,CFU/100ml,
0311,1977,Sep,Nitrite + Nitrate Nitrogen,191.57915,ug/L,
0311,1977,Sep,Temperature,13.9,deg C,
0311,1977,Sep,Total Phosphorus,63.18156230026095,ug/L,
0311,1977,Sep,Total Suspended Solids,8.75,mg/L,
0311,1977,Sep,Turbidity,2.25,NTU,
0311,1977,Sep,"pH, Field",7.1,pH,
0311,1977,Oct,Ammonia Nitrogen,32.333333333333336,ug/L,
0311,1977,Oct,Conductivity,84.5,umhos/cm,
0311,1977,Oct,Dissolved Oxygen,10.350000000000001,mg/L,
0311,1977,Oct,Fecal Coliform,186,CFU/100ml,
0311,1977,Oct,Nitrite + Nitrate Nitrogen,276.5405,ug/L,
0311,1977,Oct,Temperature,10.433333333333334,deg C,
0311,1977,Oct,Total Phosphorus,70.18766438239035,ug/L,
0311,1977,Oct,Total Suspended Solids,5.1,mg/L,
0311,1977,Oct,Turbidity,2.95,NTU,
0311,1977,Oct,"pH, Field",6.9,pH,
0311,1977,Nov,Ammonia Nitrogen,34,ug/L,
0311,1977,Nov,Conductivity,46.5,umhos/cm,
0311,1977,Nov,Dissolved Oxygen,12.45,mg/L,
0311,1977,Nov,Fecal Coliform,144,CFU/100ml,
0311,1977,Nov,Nitrite + Nitrate Nitrogen,288.07445000000007,ug/L,
0311,1977,Nov,Temperature,3.8499999999999996,deg C,
0311,1977,Nov,Total Phosphorus,59.080763262566634,ug/L,
0311,1977,Nov,Total Suspended Solids,70,mg/L,
0311,1977,Nov,Turbidity,19.65,NTU,
0311,1977,Nov,"pH, Field",6.6,pH,
0311,1977,Dec,Ammonia Nitrogen,116,ug/L,
0311,1977,Dec,Conductivity,53.5,umhos/cm,
0311,1977,Dec,Dissolved Oxygen,12.2,mg/L,
0311,1977,Dec,Fecal Coliform,61,CFU/100ml,
0311,1977,Dec,Nitrite + Nitrate Nitrogen,347.04380000000003,ug/L,
0311,1977,Dec,Temperature,4.8,deg C,
0311,1977,Dec,Total Phosphorus,462.0899908964368,ug/L,
0311,1977,Dec,Total Suspended Solids,293.25,mg/L,
0311,1977,Dec,Turbidity,165.75,NTU,
0311,1977,Dec,"pH, Field",6.5,pH,
0311,1978,Jan,Ammonia Nitrogen,70.5,ug/L,
0311,1978,Jan,Conductivity,85.5,umhos/cm,
0311,1978,Jan,Dissolved Oxygen,11.600000000000001,mg/L,
0311,1978,Jan,Fecal Coliform,100,CFU/100ml,
0311,1978,Jan,Nitrite + Nitrate Nitrogen,571.7121500000001,ug/L,
0311,1978,Jan,Temperature,5.4,deg C,
0311,1978,Jan,Total Phosphorus,104.3102882760895,ug/L,
0311,1978,Jan,Total Suspended Solids,26.45,mg/L,
0311,1978,Jan,Turbidity,7.8,NTU,
0311,1978,Jan,"pH, Field",6.550000000000001,pH,
0311,1978,Feb,Ammonia Nitrogen,40.5,ug/L,
0311,1978,Feb,Conductivity,104.5,umhos/cm,
0311,1978,Feb,Dissolved Oxygen,11.15,mg/L,
0311,1978,Feb,Fecal Coliform,80.5,CFU/100ml,
0311,1978,Feb,Nitrite + Nitrate Nitrogen,435.7415,ug/L,
0311,1978,Feb,Temperature,7.85,deg C,
0311,1978,Feb,Total Phosphorus,78.30667629562421,ug/L,
0311,1978,Feb,Total Suspended Solids,8.2,mg/L,
0311,1978,Feb,Turbidity,4.300000000000001,NTU,
0311,1978,Feb,"pH, Field",7.1,pH,
0311,1978,Mar,Ammonia Nitrogen,37,ug/L,
0311,1978,Mar,Conductivity,70,umhos/cm,
0311,1978,Mar,Dissolved Oxygen,11.149999999999999,mg/L,
0311,1978,Mar,Fecal Coliform,94.5,CFU/100ml,
0311,1978,Mar,Nitrite + Nitrate Nitrogen,270.0425,ug/L,
0311,1978,Mar,Temperature,8.15,deg C,
0311,1978,Mar,Total Phosphorus,68.78349509534681,ug/L,
0311,1978,Mar,Total Suspended Solids,48.85,mg/L,
0311,1978,Mar,Turbidity,10.25,NTU,
0311,1978,Mar,"pH, Field",6.8,pH,
0311,1978,Apr,Ammonia Nitrogen,46,ug/L,
0311,1978,Apr,Conductivity,93.5,umhos/cm,
0311,1978,Apr,Dissolved Oxygen,10.05,mg/L,
0311,1978,Apr,Fecal Coliform,210,CFU/100ml,
0311,1978,Apr,Nitrite + Nitrate Nitrogen,233.9786,ug/L,
0311,1978,Apr,Temperature,10.649999999999999,deg C,
0311,1978,Apr,Total Phosphorus,34.320759243489654,ug/L,
0311,1978,Apr,Total Suspended Solids,4.65,mg/L,
0311,1978,Apr,Turbidity,2.85,NTU,
0311,1978,Apr,"pH, Field",6.7,pH,
0311,1978,May,Ammonia Nitrogen,38,ug/L,
0311,1978,May,Conductivity,130,umhos/cm,
0311,1978,May,Dissolved Oxygen,9.2,mg/L,
0311,1978,May,Fecal Coliform,59.5,CFU/100ml,
0311,1978,May,Nitrite + Nitrate Nitrogen,300.74555,ug/L,
0311,1978,May,Temperature,12.1,deg C,
0311,1978,May,Total Phosphorus,43.84394044376707,ug/L,
0311,1978,May,Total Suspended Solids,4.45,mg/L,
0311,1978,May,Turbidity,2,NTU,
0311,1978,May,"pH, Field",7,pH,
0311,1978,Jun,Ammonia Nitrogen,47,ug/L,
0311,1978,Jun,Conductivity,106.5,umhos/cm,
0311,1978,Jun,Dissolved Oxygen,8.75,mg/L,
0311,1978,Jun,Fecal Coliform,93.5,CFU/100ml,
0311,1978,Jun,Nitrite + Nitrate Nitrogen,235.928,ug/L,
0311,1978,Jun,Temperature,14.75,deg C,
0311,1978,Jun,Total Phosphorus,25.804215490580248,ug/L,
0311,1978,Jun,Total Suspended Solids,4.15,mg/L,
0311,1978,Jun,Turbidity,3.95,NTU,
0311,1978,Jun,"pH, Field",6.85,pH,
0311,1978,Jul,Ammonia Nitrogen,62,ug/L,
0311,1978,Jul,Conductivity,141,umhos/cm,
0311,1978,Jul,Dissolved Oxygen,8.1,mg/L,
0311,1978,Jul,Fecal Coliform,103.5,CFU/100ml,
0311,1978,Jul,Nitrite + Nitrate Nitrogen,332.42330000000004,ug/L,
0311,1978,Jul,Temperature,17,deg C,
0311,1978,Jul,Total Phosphorus,48.56300630723598,ug/L,
0311,1978,Jul,Total Suspended Solids,5.5,mg/L,
0311,1978,Jul,Turbidity,3.15,NTU,
0311,1978,Jul,"pH, Field",7.2,pH,
0311,1978,Aug,Ammonia Nitrogen,43.5,ug/L,
0311,1978,Aug,Conductivity,143,umhos/cm,
0311,1978,Aug,Dissolved Oxygen,7.8500000000000005,mg/L,
0311,1978,Aug,Fecal Coliform,260,CFU/100ml,
0311,1978,Aug,Nitrite + Nitrate Nitrogen,284.17565,ug/L,
0311,1978,Aug,Temperature,17.7,deg C,
0311,1978,Aug,Total Phosphorus,77.98964873995382,ug/L,
0311,1978,Aug,Total Suspended Solids,4,mg/L,
0311,1978,Aug,Turbidity,3.2,NTU,
0311,1978,Aug,"pH, Field",7.1,pH,
0311,1978,Sep,Ammonia Nitrogen,26,ug/L,
0311,1978,Sep,Conductivity,111.5,umhos/cm,
0311,1978,Sep,Dissolved Oxygen,9,mg/L,
0311,1978,Sep,Fecal Coliform,140,CFU/100ml,
0311,1978,Sep,Nitrite + Nitrate Nitrogen,263.2196,ug/L,
0311,1978,Sep,Temperature,13.75,deg C,
0311,1978,Sep,Total Phosphorus,63.11915260772109,ug/L,
0311,1978,Sep,Total Suspended Solids,8.4,mg/L,
0311,1978,Sep,Turbidity,4.4,NTU,
0311,1978,Sep,"pH, Field",6.800000000000001,pH,
0311,1978,Oct,Ammonia Nitrogen,41,ug/L,
0311,1978,Oct,Conductivity,806,umhos/cm,
0311,1978,Oct,Dissolved Oxygen,9.5,mg/L,
0311,1978,Oct,Fecal Coliform,103.5,CFU/100ml,
0311,1978,Oct,Nitrite + Nitrate Nitrogen,294.41,ug/L,
0311,1978,Oct,Temperature,11.75,deg C,
0311,1978,Oct,Total Phosphorus,58.377446963452456,ug/L,
0311,1978,Oct,Total Suspended Solids,4.5,mg/L,
0311,1978,Oct,Turbidity,2.4000000000000004,NTU,
0311,1978,Oct,"pH, Field",6.9,pH,
0311,1978,Nov,Ammonia Nitrogen,44.5,ug/L,
0311,1978,Nov,Conductivity,71.5,umhos/cm,
0311,1978,Nov,Dissolved Oxygen,11.8,mg/L,
0311,1978,Nov,Fecal Coliform,184.5,CFU/100ml,
0311,1978,Nov,Nitrite + Nitrate Nitrogen,362.15165,ug/L,
0311,1978,Nov,Temperature,5.7,deg C,
0311,1978,Nov,Total Phosphorus,43.84394044376707,ug/L,
0311,1978,Nov,Total Suspended Solids,13.5,mg/L,
0311,1978,Nov,Turbidity,7.35,NTU,
0311,1978,Nov,"pH, Field",7.1,pH,
0311,1978,Dec,Ammonia Nitrogen,19.5,ug/L,
0311,1978,Dec,Conductivity,69,umhos/cm,
0311,1978,Dec,Dissolved Oxygen,12,mg/L,
0311,1978,Dec,Fecal Coliform,87.5,CFU/100ml,
0311,1978,Dec,Nitrite + Nitrate Nitrogen,442.5644,ug/L,
0311,1978,Dec,Temperature,4.4,deg C,
0311,1978,Dec,Total Phosphorus,49.04389480992795,ug/L,
0311,1978,Dec,Total Suspended Solids,27.75,mg/L,
0311,1978,Dec,Turbidity,16.8,NTU,
0311,1978,Dec,"pH, Field",7.05,pH,
0311,1979,Jan,Ammonia Nitrogen,360,ug/L,
0311,1979,Jan,Conductivity,91.5,umhos/cm,
0311,1979,Jan,Dissolved Oxygen,12.2,mg/L,
0311,1979,Jan,Fecal Coliform,320,CFU/100ml,
0311,1979,Jan,Nitrite + Nitrate Nitrogen,602.6460999999999,ug/L,
0311,1979,Jan,Temperature,4.1,deg C,
0311,1979,Jan,Total Phosphorus,156.33084102229304,ug/L,
0311,1979,Jan,Total Suspended Solids,20,mg/L,
0311,1979,Jan,Turbidity,49.2,NTU,
0311,1979,Jan,"pH, Field",7.15,pH,
0311,1979,Feb,Ammonia Nitrogen,33.5,ug/L,
0311,1979,Feb,Conductivity,312.5,umhos/cm,
0311,1979,Feb,Dissolved Oxygen,11.9,mg/L,
0311,1979,Feb,Fecal Coliform,96.5,CFU/100ml,
0311,1979,Feb,Nitrite + Nitrate Nitrogen,556.6043,ug/L,
0311,1979,Feb,Temperature,4.7,deg C,
0311,1979,Feb,Total Phosphorus,73.21843075289964,ug/L,
0311,1979,Feb,Total Suspended Solids,48.25,mg/L,
0311,1979,Feb,Turbidity,20.9,NTU,
0311,1979,Feb,"pH, Field",6.9,pH,
0311,1979,Mar,Ammonia Nitrogen,13.5,ug/L,
0311,1979,Mar,Conductivity,95.5,umhos/cm,
0311,1979,Mar,Dissolved Oxygen,11.9,mg/L,
0311,1979,Mar,Fecal Coliform,167,CFU/100ml,
0311,1979,Mar,Nitrite + Nitrate Nitrogen,393.8294,ug/L,
0311,1979,Mar,Temperature,7.65,deg C,
0311,1979,Mar,Total Phosphorus,182.36367299047572,ug/L,
0311,1979,Mar,Total Suspended Solids,43.8,mg/L,
0311,1979,Mar,Turbidity,23.8,NTU,
0311,1979,Mar,"pH, Field",6.85,pH,
0311,1979,Apr,Ammonia Nitrogen,36.5,ug/L,
0311,1979,Apr,Conductivity,62,umhos/cm,
0311,1979,Apr,Dissolved Oxygen,10.9,mg/L,
0311,1979,Apr,Fecal Coliform,83.5,CFU/100ml,
0311,1979,Apr,Nitrite + Nitrate Nitrogen,221.3075,ug/L,
0311,1979,Apr,Temperature,8.9,deg C,
0311,1979,Apr,Total Phosphorus,21.18972920052466,ug/L,
0311,1979,Apr,Total Suspended Solids,5.45,mg/L,
0311,1979,Apr,Turbidity,2.3,NTU,
0311,1979,Apr,"pH, Field",7.25,pH,
0311,1979,May,Ammonia Nitrogen,24.5,ug/L,
0311,1979,May,Conductivity,81.5,umhos/cm,
0311,1979,May,Dissolved Oxygen,9.899999999999999,mg/L,
0311,1979,May,Fecal Coliform,58.5,CFU/100ml,
0311,1979,May,Nitrite + Nitrate Nitrogen,175.00925,ug/L,
0311,1979,May,Temperature,11.7,deg C,
0311,1979,May,Total Phosphorus,39.03982510695857,ug/L,
0311,1979,May,Total Suspended Solids,10.15,mg/L,
0311,1979,May,Turbidity,6.35,NTU,
0311,1979,May,"pH, Field",7,pH,
0311,1979,Jun,Ammonia Nitrogen,213,ug/L,
0311,1979,Jun,Conductivity,160,umhos/cm,
0311,1979,Jun,Dissolved Oxygen,8.649999999999999,mg/L,
0311,1979,Jun,Fecal Coliform,131.5,CFU/100ml,
0311,1979,Jun,Nitrite + Nitrate Nitrogen,206.687,ug/L,
0311,1979,Jun,Temperature,13.9,deg C,
0311,1979,Jun,Total Phosphorus,48.56300630723598,ug/L,
0311,1979,Jun,Total Suspended Solids,4.95,mg/L,
0311,1979,Jun,Turbidity,2.35,NTU,
0311,1979,Jun,"pH, Field",7.15,pH,
0311,1979,Jul,Ammonia Nitrogen,54,ug/L,
0311,1979,Jul,Conductivity,143.5,umhos/cm,
0311,1979,Jul,Dissolved Oxygen,8.3,mg/L,
0311,1979,Jul,Fecal Coliform,330,CFU/100ml,
0311,1979,Jul,Nitrite + Nitrate Nitrogen,355.32875,ug/L,
0311,1979,Jul,Temperature,16.8,deg C,
0311,1979,Jul,Total Phosphorus,68.05757778209926,ug/L,
0311,1979,Jul,Total Suspended Solids,15.05,mg/L,
0311,1979,Jul,Turbidity,2.6,NTU,
0311,1979,Jul,"pH, Field",7.050000000000001,pH,
0311,1979,Aug,Ammonia Nitrogen,43,ug/L,
0311,1979,Aug,Conductivity,215,umhos/cm,
0311,1979,Aug,Dissolved Oxygen,7.75,mg/L,
0311,1979,Aug,Fecal Coliform,150,CFU/100ml,
0311,1979,Aug,Nitrite + Nitrate Nitrogen,313.41665,ug/L,
0311,1979,Aug,Temperature,17.7,deg C,
0311,1979,Aug,Total Phosphorus,48.56300630723598,ug/L,
0311,1979,Aug,Total Suspended Solids,5.5,mg/L,
0311,1979,Aug,Turbidity,2.45,NTU,
0311,1979,Aug,"pH, Field",7.300000000000001,pH,
0311,1979,Sep,Ammonia Nitrogen,62,ug/L,
0311,1979,Sep,Conductivity,147.5,umhos/cm,
0311,1979,Sep,Dissolved Oxygen,8.65,mg/L,
0311,1979,Sep,Fecal Coliform,1050,CFU/100ml,
0311,1979,Sep,Nitrite + Nitrate Nitrogen,403.57640000000004,ug/L,
0311,1979,Sep,Temperature,14.6,deg C,
0311,1979,Sep,Total Phosphorus,54.037540593404344,ug/L,
0311,1979,Sep,Total Suspended Solids,15.25,mg/L,
0311,1979,Sep,Turbidity,9.1,NTU,
0311,1979,Sep,"pH, Field",7.4,pH,
0311,1979,Oct,Ammonia Nitrogen,57.5,ug/L,
0311,1979,Oct,Conductivity,197.5,umhos/cm,
0311,1979,Oct,Dissolved Oxygen,9.2,mg/L,
0311,1979,Oct,Fecal Coliform,120,CFU/100ml,
0311,1979,Oct,Nitrite + Nitrate Nitrogen,300.74555,ug/L,
0311,1979,Oct,Temperature,11.35,deg C,
0311,1979,Oct,Total Phosphorus,53.367121644044474,ug/L,
0311,1979,Oct,Total Suspended Solids,5.4,mg/L,
0311,1979,Oct,Turbidity,2.1,NTU,
0311,1979,Oct,"pH, Field",7.65,pH,
0311,1979,Nov,Ammonia Nitrogen,67.5,ug/L,
0311,1979,Nov,Conductivity,160,umhos/cm,
0311,1979,Nov,Dissolved Oxygen,10.6,mg/L,
0311,1979,Nov,Fecal Coliform,500,CFU/100ml,
0311,1979,Nov,Nitrite + Nitrate Nitrogen,411.374,ug/L,
0311,1979,Nov,Temperature,8.5,deg C,
0311,1979,Nov,Total Phosphorus,63.18156230026095,ug/L,
0311,1979,Nov,Total Suspended Solids,5,mg/L,
0311,1979,Nov,Turbidity,3.35,NTU,
0311,1979,Nov,"pH, Field",7.5,pH,
0311,1979,Dec,Ammonia Nitrogen,69,ug/L,
0311,1979,Dec,Conductivity,58,umhos/cm,
0311,1979,Dec,Dissolved Oxygen,11.850000000000001,mg/L,
0311,1979,Dec,Fecal Coliform,230,CFU/100ml,
0311,1979,Dec,Nitrite + Nitrate Nitrogen,635.731,ug/L,
0311,1979,Dec,Temperature,6.25,deg C,
0311,1979,Dec,Total Phosphorus,225.16540753645702,ug/L,
0311,1979,Dec,Total Suspended Solids,135,mg/L,
0311,1979,Dec,Turbidity,38,NTU,
0311,1979,Dec,"pH, Field",7.1,pH,
0311,1980,Jan,Ammonia Nitrogen,58.5,ug/L,
0311,1980,Jan,Conductivity,109.5,umhos/cm,
0311,1980,Jan,Dissolved Oxygen,11.45,mg/L,
0311,1980,Jan,Fecal Coliform,195,CFU/100ml,
0311,1980,Jan,Nitrite + Nitrate Nitrogen,782.9229,ug/L,
0311,1980,Jan,Temperature,5.65,deg C,
0311,1980,Jan,Total Phosphorus,58.24313712588278,ug/L,
0311,1980,Jan,Total Suspended Solids,9.649999999999999,mg/L,
0311,1980,Jan,Turbidity,4.35,NTU,
0311,1980,Jan,"pH, Field",7,pH,
0311,1980,Feb,Ammonia Nitrogen,46.5,ug/L,
0311,1980,Feb,Conductivity,88,umhos/cm,
0311,1980,Feb,Dissolved Oxygen,11.399999999999999,mg/L,
0311,1980,Feb,Fecal Coliform,430,CFU/100ml,
0311,1980,Feb,Nitrite + Nitrate Nitrogen,529.8000499999999,ug/L,
0311,1980,Feb,Temperature,5.85,deg C,
0311,1980,Feb,Total Phosphorus,73.91300769838506,ug/L,
0311,1980,Feb,Total Suspended Solids,16.05,mg/L,
0311,1980,Feb,Turbidity,6.3,NTU,
0311,1980,Feb,"pH, Field",7.199999999999999,pH,
0311,1980,Mar,Ammonia Nitrogen,27,ug/L,
0311,1980,Mar,Conductivity,46.5,umhos/cm,
0311,1980,Mar,Dissolved Oxygen,11.55,mg/L,
0311,1980,Mar,Fecal Coliform,138.5,CFU/100ml,
0311,1980,Mar,Nitrite + Nitrate Nitrogen,489.83735,ug/L,
0311,1980,Mar,Temperature,7.4,deg C,
0311,1980,Mar,Total Phosphorus,39.03982510695857,ug/L,
0311,1980,Mar,Total Suspended Solids,7.4,mg/L,
0311,1980,Mar,Turbidity,6.1,NTU,
0311,1980,Mar,"pH, Field",7.25,pH,
0311,1980,Apr,Ammonia Nitrogen,16.333333333333332,ug/L,
0311,1980,Apr,Conductivity,82,umhos/cm,
0311,1980,Apr,Dissolved Oxygen,10.766666666666666,mg/L,
0311,1980,Apr,Fecal Coliform,203.33333333333334,CFU/100ml,
0311,1980,Apr,Nitrite + Nitrate Nitrogen,290.1863,ug/L,
0311,1980,Apr,Temperature,9.4,deg C,
0311,1980,Apr,Total Phosphorus,39.03982510695857,ug/L,
0311,1980,Apr,Total Suspended Solids,8,mg/L,
0311,1980,Apr,Turbidity,3.5,NTU,
0311,1980,Apr,"pH, Field",7.2,pH,
0311,1980,May,Ammonia Nitrogen,17,ug/L,
0311,1980,May,Conductivity,185,umhos/cm,
0311,1980,May,Dissolved Oxygen,9.65,mg/L,
0311,1980,May,Fecal Coliform,569,CFU/100ml,
0311,1980,May,Nitrite + Nitrate Nitrogen,482.34385,ug/L,
0311,1980,May,Temperature,10.6,deg C,
0311,1980,May,Total Phosphorus,58.24313712588278,ug/L,
0311,1980,May,Total Suspended Solids,6.300000000000001,mg/L,
0311,1980,May,Turbidity,4.4,NTU,
0311,1980,May,"pH, Field",7.2,pH,
0311,1980,Jun,Ammonia Nitrogen,284,ug/L,
0311,1980,Jun,Conductivity,120,umhos/cm,
0311,1980,Jun,Dissolved Oxygen,9.35,mg/L,
0311,1980,Jun,Fecal Coliform,446,CFU/100ml,
0311,1980,Jun,Nitrite + Nitrate Nitrogen,506.40725,ug/L,
0311,1980,Jun,Temperature,14.5,deg C,
0311,1980,Jun,Total Phosphorus,68.05757778209926,ug/L,
0311,1980,Jun,Total Suspended Solids,9.35,mg/L,
0311,1980,Jun,Turbidity,3.2,NTU,
0311,1980,Jun,"pH, Field",7.4,pH,
0311,1980,Jul,Ammonia Nitrogen,33.5,ug/L,
0311,1980,Jul,Conductivity,135,umhos/cm,
0311,1980,Jul,Dissolved Oxygen,8.05,mg/L,
0311,1980,Jul,Fecal Coliform,93,CFU/100ml,
0311,1980,Jul,Nitrite + Nitrate Nitrogen,339.2462,ug/L,
0311,1980,Jul,Temperature,18.35,deg C,
0311,1980,Jul,Total Phosphorus,58.24313712588278,ug/L,
0311,1980,Jul,Total Suspended Solids,7.95,mg/L,
0311,1980,Jul,Turbidity,3.3499999999999996,NTU,
0311,1980,Jul,"pH, Field",7.3,pH,
0311,1980,Aug,Ammonia Nitrogen,37.5,ug/L,
0311,1980,Aug,Conductivity,150.5,umhos/cm,
0311,1980,Aug,Dissolved Oxygen,8.7,mg/L,
0311,1980,Aug,Fecal Coliform,195,CFU/100ml,
0311,1980,Aug,Nitrite + Nitrate Nitrogen,413.3234,ug/L,
0311,1980,Aug,Temperature,15.05,deg C,
0311,1980,Aug,Total Phosphorus,68.05757778209926,ug/L,
0311,1980,Aug,Total Suspended Solids,11.8,mg/L,
0311,1980,Aug,Turbidity,4.35,NTU,
0311,1980,Aug,"pH, Field",7.449999999999999,pH,
0311,1980,Sep,Ammonia Nitrogen,24.5,ug/L,
0311,1980,Sep,Conductivity,129.5,umhos/cm,
0311,1980,Sep,Dissolved Oxygen,9.2,mg/L,
0311,1980,Sep,Fecal Coliform,236,CFU/100ml,
0311,1980,Sep,Nitrite + Nitrate Nitrogen,185.24360000000001,ug/L,
0311,1980,Sep,Temperature,13.850000000000001,deg C,
0311,1980,Sep,Total Phosphorus,58.24313712588278,ug/L,
0311,1980,Sep,Total Suspended Solids,9.1,mg/L,
0311,1980,Sep,Turbidity,4.15,NTU,
0311,1980,Sep,"pH, Field",7.35,pH,
0311,1980,Oct,Ammonia Nitrogen,21,ug/L,
0311,1980,Oct,Conductivity,98.5,umhos/cm,
0311,1980,Oct,Dissolved Oxygen,10.25,mg/L,
0311,1980,Oct,Fecal Coliform,28.5,CFU/100ml,
0311,1980,Oct,Nitrite + Nitrate Nitrogen,455.8006,ug/L,
0311,1980,Oct,Orthophosphate Phosphorus,75.87822089862902,ug/L,
0311,1980,Oct,Temperature,9.95,deg C,
0311,1980,Oct,Total Phosphorus,43.75889097042748,ug/L,
0311,1980,Oct,Total Suspended Solids,5.85,mg/L,
0311,1980,Oct,Turbidity,2.05,NTU,
0311,1980,Oct,"pH, Field",7.25,pH,
0311,1980,Nov,Ammonia Nitrogen,23.5,ug/L,
0311,1980,Nov,Conductivity,89,umhos/cm,
0311,1980,Nov,Dissolved Oxygen,10.15,mg/L,
0311,1980,Nov,Fecal Coliform,360,CFU/100ml,
0311,1980,Nov,Nitrite + Nitrate Nitrogen,483.98915,ug/L,
0311,1980,Nov,Orthophosphate Phosphorus,37.06527527714723,ug/L,
0311,1980,Nov,Temperature,9.5,deg C,
0311,1980,Nov,Total Phosphorus,68.05757778209926,ug/L,
0311,1980,Nov,Total Suspended Solids,14.7,mg/L,
0311,1980,Nov,Turbidity,37.75,NTU,
0311,1980,Nov,"pH, Field",7.4,pH,
0311,1980,Dec,Ammonia Nitrogen,27,ug/L,
0311,1980,Dec,Conductivity,84,umhos/cm,
0311,1980,Dec,Dissolved Oxygen,12.05,mg/L,
0311,1980,Dec,Fecal Coliform,47.5,CFU/100ml,
0311,1980,Dec,Nitrite + Nitrate Nitrogen,522.5107,ug/L,
0311,1980,Dec,Temperature,7.25,deg C,
0311,1980,Dec,Total Phosphorus,115.47766445181885,ug/L,
0311,1980,Dec,Total Suspended Solids,28.75,mg/L,
0311,1980,Dec,Turbidity,17.5,NTU,
0311,1980,Dec,"pH, Field",7.1,pH,
0311,1981,Jan,Ammonia Nitrogen,44.5,ug/L,
0311,1981,Jan,Conductivity,62.5,umhos/cm,
0311,1981,Jan,Dissolved Oxygen,10.64,mg/L,
0311,1981,Jan,Fecal Coliform,242,CFU/100ml,
0311,1981,Jan,Nitrite + Nitrate Nitrogen,628.9264000000001,ug/L,
0311,1981,Jan,Orthophosphate Phosphorus,35.93476540178392,ug/L,
0311,1981,Jan,Temperature,7.85,deg C,
0311,1981,Jan,Total Phosphorus,54.9143595803356,ug/L,
0311,1981,Jan,Total Suspended Solids,6.7,mg/L,
0311,1981,Jan,Turbidity,6.05,NTU,
0311,1981,Jan,"pH, Field",7.15,pH,
0311,1981,Feb,Ammonia Nitrogen,58,ug/L,
0311,1981,Feb,Conductivity,104.5,umhos/cm,
0311,1981,Feb,Dissolved Oxygen,11.1,mg/L,
0311,1981,Feb,Fecal Coliform,50,CFU/100ml,
0311,1981,Feb,Nitrite + Nitrate Nitrogen,581.9465,ug/L,
0311,1981,Feb,Orthophosphate Phosphorus,33.554502195931676,ug/L,
0311,1981,Feb,Temperature,6.25,deg C,
0311,1981,Feb,Total Phosphorus,215.9719588345563,ug/L,
0311,1981,Feb,Total Suspended Solids,31,mg/L,
0311,1981,Feb,Turbidity,15,NTU,
0311,1981,Feb,"pH, Field",6.05,pH,
0311,1981,Mar,Ammonia Nitrogen,29,ug/L,
0311,1981,Mar,Conductivity,152.5,umhos/cm,
0311,1981,Mar,Dissolved Oxygen,10.6,mg/L,
0311,1981,Mar,Fecal Coliform,82,CFU/100ml,
0311,1981,Mar,Nitrite + Nitrate Nitrogen,571.71215,ug/L,
0311,1981,Mar,Orthophosphate Phosphorus,29.11294225991081,ug/L,
0311,1981,Mar,Temperature,8.25,deg C,
0311,1981,Mar,Total Phosphorus,51.601088117324835,ug/L,
0311,1981,Mar,Total Suspended Solids,19.9,mg/L,
0311,1981,Mar,Turbidity,5.35,NTU,
0311,1981,Mar,"pH, Field",7.1,pH,
0311,1981,Apr,Ammonia Nitrogen,57.5,ug/L,
0311,1981,Apr,Conductivity,64.5,umhos/cm,
0311,1981,Apr,Dissolved Oxygen,10.850000000000001,mg/L,
0311,1981,Apr,Fecal Coliform,93,CFU/100ml,
0311,1981,Apr,Nitrite + Nitrate Nitrogen,384.08239999999995,ug/L,
0311,1981,Apr,Orthophosphate Phosphorus,35.76236884643318,ug/L,
0311,1981,Apr,Temperature,8.7,deg C,
